,datetime,open_x_0,high_x_0,low_x_0,close_x_0,volume_x_0,open_y_0,high_y_0,low_y_0,close_y_0,volume_y_0,open_x_1,high_x_1,low_x_1,close_x_1,volume_x_1,open_y_1,high_y_1,low_y_1,close_y_1,volume_y_1,open_x_2,high_x_2,low_x_2,close_x_2,volume_x_2,open_y_2,high_y_2,low_y_2,close_y_2,volume_y_2,open_x_3,high_x_3,low_x_3,close_x_3,volume_x_3,open_y_3,high_y_3,low_y_3,close_y_3,volume_y_3,open_x_4,high_x_4,low_x_4,close_x_4,volume_x_4,open_y_4,high_y_4,low_y_4,close_y_4,volume_y_4,open_x_5,high_x_5,low_x_5,close_x_5,volume_x_5,open_y_5,high_y_5,low_y_5,close_y_5,volume_y_5,open_x_6,high_x_6,low_x_6,close_x_6,volume_x_6,open_y_6,high_y_6,low_y_6,close_y_6,volume_y_6,open_x_7,high_x_7,low_x_7,close_x_7,volume_x_7,open_y_7,high_y_7,low_y_7,close_y_7,volume_y_7,open_x_8,high_x_8,low_x_8,close_x_8,volume_x_8,open_y_8,high_y_8,low_y_8,close_y_8,volume_y_8,open_x_9,high_x_9,low_x_9,close_x_9,volume_x_9,open_y_9,high_y_9,low_y_9,close_y_9,volume_y_9,date,hour
2420,2021-10-11 11:30:00,262.54001,263.38,262.09,262.23499,89600,208.00999,208.00999,207.03,207.03,26244,2497.25,2507.90991,2488.61499,2494.4751,23566,858.91498,858.91998,850.10999,850.78998,37171,121.94,122.23,120.66,120.7999,63053,170.64999,170.89999,169.10339,169.14999,177754,87.335,87.52,87.21,87.44,85545,138.28999,139.66,138.2888,139.59,123815,583.69,583.69,580.79999,581.23999,12007,203.87,206.55,203.84,206.55,330929,61.51,61.69,61.375,61.47,103328,415.22,415.22211,411.32999,411.32999,42706,55.71,56.15,55.7,55.95,278832,170.13,170.44501,170.0,170.36,11826,584.20001,584.96997,583.46002,584.79181,53896,171.03,171.94,171.03,171.375,98471,88.01,88.32,87.51,87.71,59172,199.425,199.53,198.10001,198.215,69338,51.55,51.69,51.35,51.44,55062,64.05,64.1135,63.35,63.39,62791,2021-10-11,11.5
2421,2021-10-11 10:30:00,262.54001,263.45001,262.37,262.45001,114822,208.125,208.842,207.7,207.97,20069,2485.37988,2494.40991,2482.53003,2494.40991,8697,858.75,860.61481,856.51001,858.23999,61345,121.72,122.5778,121.72,121.93,59178,170.84,171.78,170.1899,170.63499,340742,87.25,87.58,87.24,87.34,63524,139.09,139.09,137.6384,138.27,386665,582.12,584.51001,581.51001,583.21997,20499,206.37,206.97,203.60001,203.89999,422175,61.72,61.91,61.46,61.46,143930,416.29999,417.9906,413.01001,414.85999,47018,55.45,55.72,55.34,55.71,172424,170.08,170.37,169.94839,170.13499,23510,584.41998,585.67999,583.13,584.09998,57281,171.55,171.78,170.87,171.07001,185167,88.52,88.62,87.96,87.99,53830,200.73,200.73,198.92999,199.31,55965,51.31,51.54,51.28,51.525,131035,64.26,64.315,63.95,64.09,60205,2021-10-11,10.5
2422,2021-10-11 09:30:00,262.34,262.70999,260.52271,262.60999,206103,207.64,208.21001,206.88,208.03,34772,2480.48999,2493.98999,2470.78003,2484.52002,17242,845.94849,859.03003,843.36652,857.72498,86799,120.34,122.03,120.1975,121.83,41451,168.8,171.06,168.38,170.81,338336,87.17,87.45,86.5447,87.26,77703,139.92,139.92,137.50999,138.99001,526517,581.46002,584.34003,578.38,582.07001,23641,210.1076,210.64999,204.8,206.39999,410626,62.125,62.125,61.4,61.72,226567,405.97501,417.44351,405.97501,416.42001,56583,54.85,55.45,54.705,55.44,143777,169.39999,170.2552,168.8,169.99001,17173,582.81,586.46997,580.28497,584.60999,113327,171.92,171.94501,170.37,171.44501,230214,88.54,88.71,88.13,88.48,75181,199.2,201.28,198.63,200.875,72510,50.35,51.35,50.35,51.31,88864,64.08,64.39,63.48,64.27,106162,2021-10-11,9.5
2423,2021-10-08 15:30:00,262.85001,262.93491,261.41,261.97,219455,207.89,208.07001,206.66499,206.73,106867,2473.8125,2478.63501,2467.62012,2476.73999,30002,846.27002,846.27002,843.92499,844.31,56547,120.34,120.37,119.76,120.09,79501,169.405,169.405,168.74001,168.75,338966,87.02,87.02,86.83,86.85,161944,139.99001,140.16499,139.59,139.99001,553289,586.20001,587.17499,585.73999,586.69,28888,212.86,213.06,211.25999,212.02,251280,62.29,62.32,61.98,62.02,182695,408.87,409.20001,406.14999,406.88501,59388,54.365,54.44,54.21,54.37,482726,170.47,170.67999,169.89999,169.97,129432,585.04053,585.41998,582.31,584.08002,125624,172.59,172.71001,171.77,172.02,272510,89.13,89.13,88.65,88.78,130666,199.53751,199.57001,198.59331,198.74001,191110,50.47,50.47,50.22,50.28,199814,63.535,63.62,63.38,63.47,157480,2021-10-08,15.5
2424,2021-10-08 14:30:00,263.69,263.98001,262.85001,262.87,71461,208.75,208.84,207.30499,207.795,48124,2473.93994,2476.54004,2468.87012,2473.67505,9847,846.16998,846.65997,843.80011,846.11499,42074,120.56,120.6,120.13,120.32,51723,169.60001,169.64999,169.075,169.33,170486,87.03,87.2,87.02,87.02,90548,139.52499,140.03,139.32001,140.00999,197909,591.10669,591.10669,586.51001,586.51001,32002,213.00999,213.57001,212.625,212.89999,131069,62.26,62.39,62.18,62.29,140402,406.715,409.95441,406.5,408.73999,60811,54.51,54.51,54.265,54.375,141672,170.88,171.14,170.46001,170.46001,47091,584.33002,586.14001,584.33002,584.90002,111326,173.16,173.22,172.57001,172.64,158069,89.2712,89.3,89.07,89.09,64805,200.31,200.39999,199.32001,199.50999,56294,50.66,50.68,50.4,50.475,127678,63.37,63.545,63.28,63.53,60955,2021-10-08,14.5
2425,2021-10-08 13:30:00,263.10999,263.67221,262.92001,263.63501,66613,208.60001,208.935,208.235,208.74001,34991,2462.83496,2474.1001,2462.83496,2471.64624,3960,841.09998,845.62,840.22998,845.62,28939,120.25,120.53,120.02,120.51,49263,168.71001,169.62,168.52,169.62,135450,86.95,87.1,86.83,87.035,86323,140.14999,140.295,139.37,139.53,117755,587.30499,590.17999,587.30499,590.065,11180,212.13,213.8,211.5,213.0139,295060,62.18,62.365,62.07,62.24,187220,405.23001,406.82001,404.17499,406.76999,30431,54.27,54.68,54.265,54.515,165496,169.25999,170.87,169.17,170.83,47789,581.33502,584.38,580.40503,584.38,122875,172.50999,173.22501,171.935,173.16,118036,89.16,89.305,89.02,89.26,129030,199.92,200.55479,199.345,200.42,53539,50.49,50.705,50.46,50.675,100928,63.1459,63.41,63.04,63.37,60908,2021-10-08,13.5
2426,2021-10-08 12:30:00,263.67001,263.9599,262.81,263.23001,53858,209.87,209.96001,208.345,208.62,40706,2475.66504,2482.92993,2463.6001,2463.6001,5285,845.21118,845.5,841.14001,841.48999,43837,120.2045,120.58,120.16,120.26,39531,169.21001,169.36,168.55,168.74001,137711,86.99,87.14,86.88,86.97,91520,140.395,140.53,140.14,140.175,167947,586.435,590.815,585.29999,587.52502,27914,213.42,213.935,212.11,212.16,141574,62.275,62.29,61.97,62.19,161915,405.31,406.75,404.29999,405.06,31466,54.1203,54.32,54.1203,54.285,134859,170.08,170.08,169.17999,169.285,25907,580.84998,582.22998,580.40002,581.66498,64584,174.25,174.32001,172.42,172.565,105181,89.295,89.33,89.14,89.21,46178,201.35001,201.42,199.85001,199.85001,69513,50.51,50.66,50.43,50.51,112812,63.35,63.45,63.01,63.09,66264,2021-10-08,12.5
2427,2021-10-08 11:30:00,264.0368,264.22,263.72,263.75,64398,210.74001,210.81,209.53,209.89,51026,2473.47998,2477.0,2467.74048,2467.74048,8313,844.87,846.46002,844.02002,844.72498,39134,120.16,120.59,120.06,120.21,56077,170.25,170.312,169.21001,169.22,131069,87.37,87.38,87.01,87.01,67028,139.78,140.53,139.60001,140.435,220848,591.64001,592.45001,586.0,586.0,14854,214.595,214.62,212.53,213.39999,215064,62.37,62.37,62.2003,62.275,84904,405.84961,407.42001,405.57999,405.57999,34588,54.59,54.595,54.1,54.13,138396,171.13,171.17999,170.39999,170.47,12732,584.14001,584.71002,581.0,581.04639,55880,174.825,174.89,174.25,174.27,50116,89.395,89.395,89.182,89.33,36003,202.5,202.5,201.22,201.22,64144,51.055,51.07,50.48,50.5,88369,63.679,63.679,63.32,63.32,81682,2021-10-08,11.5
2428,2021-10-08 10:30:00,262.60001,264.01999,262.06,263.82001,107465,210.49001,210.94,210.21001,210.74001,23570,2489.11011,2490.98999,2475.20996,2475.20996,9786,841.45502,846.26001,841.26001,845.19,31464,119.21,120.22,119.21,120.22,42297,170.05,171.278,170.05,170.24001,201997,87.24,87.42,86.85,87.37,105240,139.39999,140.065,138.74001,139.75,243700,596.12,596.21002,591.46002,592.35498,21431,217.32001,217.32001,214.0,214.56,261137,62.45,62.51,62.24,62.35,139962,407.32999,408.63989,404.97,405.745,51248,54.5,54.67,54.48,54.59,135858,171.89751,172.25999,171.0325,171.08,48332,587.20001,587.20001,582.40997,583.95001,124951,174.49001,175.71001,174.32001,174.85001,106719,88.87,89.34,88.8108,89.33,70144,201.14,202.48,201.0,202.48,89928,50.864,51.16,50.825,51.0,83612,63.49,63.85,63.49,63.65,62882,2021-10-08,10.5
2429,2021-10-08 09:30:00,266.13501,266.13501,262.11499,262.56,136948,212.22,212.62,210.60001,210.60001,15238,2473.68994,2486.0,2465.40991,2486.0,47032,840.01001,845.03998,836.57501,841.87,57571,119.55,119.69,119.05,119.18,40008,168.22,171.09,167.405,170.065,278167,87.05,87.47,86.04,87.25,64772,137.41,140.10001,137.41,139.3,416376,598.65997,599.84998,595.90002,596.29999,38926,216.0,219.4874,215.5,217.21001,259629,62.83,62.83,62.4,62.455,57761,417.01999,417.01999,408.06671,408.32501,42900,54.33,54.69,54.2,54.49,306560,171.38,172.895,170.14999,172.11,54218,588.33002,589.30139,583.53998,587.92999,137278,177.21001,177.21001,174.05499,174.39999,185563,89.72,89.74,88.89,88.89,67137,205.08,205.86349,200.925,201.0,93228,50.91,51.15,50.41,50.8778,139066,62.93,63.91,62.85,63.57,101759,2021-10-08,9.5
2430,2021-10-07 15:30:00,266.70001,266.82999,265.62,266.03,182075,213.30499,213.505,212.67999,213.27499,67231,2472.83008,2472.90503,2467.6499,2469.0,20261,843.42999,844.30499,841.46002,842.28998,99567,118.68,118.99,118.48,118.87,94500,168.24001,168.28999,167.71181,167.99001,367411,87.42,87.6,87.15,87.24,207174,137.83,137.95,137.25,137.59,605451,599.51501,600.0,594.53998,594.53998,65708,217.81,218.2399,216.33,216.52,321612,62.77,62.81,62.66,62.78,310272,417.82999,419.10001,417.32001,417.32001,78330,54.44,54.505,54.19,54.24,368094,171.30499,171.405,170.5,171.25999,132156,584.65002,584.92999,582.64001,584.09003,147488,176.955,177.23,176.78,177.23,248985,89.79,89.83,89.62,89.79,114297,205.23,205.47,204.64999,204.91,140839,51.015,51.04,50.82,50.94,289098,62.83,63.25,62.83,63.07,280284,2021-10-07,15.5
2431,2021-10-07 14:30:00,266.88,266.92001,266.03,266.70999,92887,213.5,213.515,212.64999,213.3,25226,2477.3501,2477.3501,2470.06006,2470.06006,16025,847.04999,847.04999,842.95001,843.95978,34178,118.43,118.79,118.15,118.71,33243,169.0,169.11,168.0,168.32001,234295,87.47,87.7,87.27,87.435,147543,137.996,138.0,137.42999,137.81,398195,596.75,600.0,596.45001,599.51001,40922,218.325,218.34,216.91,217.905,207903,62.9307,62.9307,62.66,62.77,120925,419.62,419.69,416.14001,417.70999,74358,54.59,54.59,54.25,54.435,132742,172.0,172.0,171.16,171.24001,40252,586.87,586.87,583.315,584.90002,91712,177.46001,177.49001,176.78,177.00999,135918,90.025,90.025,89.53,89.76,59859,205.91,205.91,204.765,205.16499,74036,51.2943,51.2943,50.89,51.03,154817,62.93,63.0,62.67,62.89,81053,2021-10-07,14.5
2432,2021-10-07 13:30:00,268.255,268.255,266.85001,266.85001,83571,214.74001,214.74001,213.81,213.87,38703,2483.48999,2483.48999,2470.21997,2476.26001,4251,848.73499,848.73499,845.87268,847.04999,37854,118.99,119.0,118.43,118.45,28574,169.5,169.53999,168.60001,168.9901,188353,88.315,88.32,87.45,87.47,128978,137.25999,138.12,137.22,137.95,452372,597.98499,599.08002,596.59387,596.59387,43001,218.155,219.08501,217.84,218.25999,174171,63.12,63.22,62.9,62.91,71378,420.85999,422.5,418.06439,419.8483,55804,54.7761,54.82,54.585,54.6,192542,173.09,173.10001,172.045,172.045,20326,587.58002,588.65002,586.53998,586.58838,92763,177.75,177.75,177.21001,177.425,110085,90.279,90.279,90.0004,90.02,54822,206.57001,206.65199,205.87,205.88,43301,51.5559,51.5559,51.29,51.3,120490,62.94,63.25,62.75,62.94,143676,2021-10-07,13.5
2433,2021-10-07 12:30:00,268.66919,269.0,268.23001,268.31,74136,214.49001,215.0,214.455,214.88499,20583,2485.31006,2489.07495,2480.0,2482.04492,13174,850.06,852.48999,848.40002,848.88,28059,118.91,119.01,118.5303,119.01,32812,169.62,169.91,169.19,169.55,147685,88.09,88.34,87.97,88.34,62007,137.27499,137.35001,136.74001,137.22501,270299,597.51001,598.40997,596.62,598.39539,21023,217.28999,218.265,217.25999,218.205,172282,63.09,63.16,63.01,63.13,123623,418.0,421.5,417.88,421.12,49965,54.61,54.76,54.59,54.76,165445,173.77,173.94,173.105,173.105,27055,588.42499,588.91998,587.70001,587.70001,95307,178.03999,178.23,177.73,177.78,79272,90.21,90.38,90.07,90.205,123742,206.31,206.8,206.09,206.55,49687,51.43,51.57,51.43,51.56,95960,63.04,63.12,62.865,62.94,93054,2021-10-07,12.5
2434,2021-10-07 11:30:00,268.06,268.745,267.98001,268.66,84380,214.91,214.91,214.32001,214.41499,29481,2491.42993,2493.77002,2485.76001,2487.5,9074,852.37018,852.65002,849.35999,849.98499,33313,118.8,119.015,118.73,118.94,17230,170.48,170.50999,169.375,169.62,230190,88.05,88.27,87.92,88.09,58797,136.56,137.58,136.55,137.27,296034,596.0,598.703,595.67999,598.703,29314,217.39999,217.96001,216.64,217.32001,163409,63.32,63.44,63.02,63.08,220247,414.44,418.0,413.94,417.53,43043,54.67,54.71,54.54,54.595,127818,173.58,173.84,173.14999,173.66,62085,586.67249,588.60999,585.59003,588.37,100727,177.50999,178.11,177.37,178.015,66976,90.31,90.53,90.085,90.21,60296,206.83,206.86501,206.06,206.23,60665,51.42,51.45,51.275,51.43,91678,63.63,63.66,63.08,63.08,69500,2021-10-07,11.5
2435,2021-10-07 10:30:00,269.065,269.45929,267.66,267.995,122475,214.77,215.14999,214.3,214.74001,17045,2491.25,2493.23999,2486.5,2488.0,8072,852.05103,853.52002,849.25,852.565,40986,118.42,119.05,117.98,118.94,20910,170.75,171.42999,170.06,170.48,272629,87.77,88.15,87.74,88.0,77213,135.56,137.05,135.45,136.56,403829,593.88,597.06,593.88,595.98499,57886,216.45,217.64999,216.05,217.32001,228619,63.58,63.61,63.3,63.32,99453,415.67999,416.70001,413.60999,413.60999,45224,54.77,54.81,54.6,54.68,85318,173.22501,173.735,172.89999,173.55,93965,586.76001,588.25,585.19,586.35498,124071,177.49001,178.14999,177.10001,177.53,198383,90.79,90.87,90.17,90.265,95199,207.31,208.78,206.66,206.66,78776,51.435,51.51,51.29,51.41,174810,63.6,63.82,63.47,63.64,130550,2021-10-07,10.5
2436,2021-10-07 09:30:00,269.89001,271.78,268.16,269.07999,186183,212.88,215.325,212.03,214.83501,26477,2473.02002,2497.18945,2470.31006,2497.18945,35396,845.59998,855.06,845.59998,851.92999,54528,117.78,118.7,117.77,118.41,19320,169.55,170.73,169.2211,170.64999,272668,87.08,88.24,86.79,87.81,152710,134.75999,136.8,134.4001,135.58,833138,588.14502,596.53003,588.14502,594.05499,37554,212.4176,216.75,211.00999,216.35001,408329,63.64,63.93,63.495,63.575,117059,412.0,415.70001,411.20001,415.42081,75618,54.465,54.81,54.23,54.7301,165121,171.53999,174.2,171.53999,173.17999,39519,581.10498,587.77002,580.89001,586.46997,213470,178.0,179.0,176.61,177.48,268063,90.58,91.445,90.395,90.93,61348,203.75,207.66499,203.75,207.42,90117,51.04,51.65,51.04,51.45,155587,63.46,63.77,63.11,63.58,118641,2021-10-07,9.5
2437,2021-10-06 15:30:00,266.35001,268.45001,266.35001,268.20999,296307,208.87,210.38901,208.41,210.22,87118,2440.21509,2450.46997,2439.30005,2448.19995,35664,834.94,837.81,832.58002,837.52002,72305,116.05,116.54,115.99,116.47,63675,168.48,168.48,167.71001,167.89,270936,86.4,86.45,86.23,86.34,230671,133.75999,134.39,133.33,134.10001,1073884,579.25,582.04999,578.70007,581.875,40371,209.27499,209.64999,208.78999,209.55,270201,63.2,63.48,63.19,63.48,204289,404.88,405.54001,403.78,405.28,43544,53.812,54.07,53.71,54.07,332142,169.37,170.39999,169.0325,170.39999,88979,573.29999,576.0,572.34003,575.40002,172048,176.64999,177.05,176.35001,176.81,173511,90.21,90.65,90.155,90.65,195737,200.845,201.315,200.07001,201.00999,206049,50.51,50.64,50.37,50.64,255482,62.82,62.87,62.54,62.8,226194,2021-10-06,15.5
2438,2021-10-06 14:30:00,265.38501,266.42999,265.36499,266.38501,143486,208.7265,209.27,208.08,208.74001,55035,2441.53491,2446.20996,2435.15991,2438.65503,10207,833.98999,836.19501,833.82147,834.90503,32176,115.7,116.09,115.63,116.09,24794,168.27,168.61,167.9037,168.515,217572,86.48,86.618,86.32,86.42,120432,134.19,134.19,132.86,133.75999,824995,578.27252,579.73999,577.89001,579.73999,21440,209.23399,209.64999,208.77,209.32001,168077,63.19,63.23,63.04,63.18,122080,407.0,407.0,404.59,405.06,42441,53.8,53.82,53.63,53.81,189191,170.375,170.4225,169.14,169.425,43387,574.03003,575.065,572.53003,573.39502,116232,176.39999,176.7623,176.14999,176.66,98993,89.88,90.31,89.841,90.211,67373,200.62,201.0,200.09,200.845,125326,50.29,50.53,50.19,50.53,135953,62.81,62.99,62.76,62.83,113594,2021-10-06,14.5
2439,2021-10-06 13:30:00,262.97,265.64999,262.97,265.41,127139,207.58,209.19501,207.45,208.78,36865,2431.66992,2446.83008,2428.6001,2439.98999,11369,829.42999,836.09003,829.42999,833.69501,43947,114.95,116.04,114.95,115.8468,25481,166.96001,168.63,166.96001,168.25,232391,86.17,86.505,86.14,86.47,134114,134.60001,134.63,133.55,134.17999,630783,576.0,579.47498,576.0,578.30499,17958,207.38,209.25999,207.21001,209.25,136325,62.66,63.26,62.66,63.19,113604,401.98999,407.19189,401.70001,406.3649,63918,53.415,53.88,53.415,53.77,155316,169.00999,170.36,168.96001,170.36,32140,569.56,574.34998,569.43951,574.23999,92036,175.89,176.815,175.75999,176.465,65679,89.28,90.01,89.28,89.89,73356,199.08501,201.00999,199.08501,200.75999,110880,49.9,50.38,49.9,50.27,125679,62.45,62.92,62.43,62.82,82762,2021-10-06,13.5
2440,2021-10-06 12:30:00,262.84,263.01999,262.14999,263.01999,100333,206.36,207.655,206.33501,207.655,34899,2417.5,2428.0,2411.77002,2428.0,13652,826.58002,829.78003,826.58002,829.09003,32302,114.2,114.93,114.18,114.8,28363,166.19,167.0,166.02499,166.96539,173439,86.05,86.16,85.91,86.14,106493,134.89999,134.955,133.75999,134.56,655070,571.56,574.75,571.56,574.44,11443,207.17999,207.59,206.27,207.33,127862,62.37,62.66,62.365,62.645,71018,401.37,402.89999,399.51001,401.29999,58752,53.34,53.495,53.27,53.41,112483,168.82001,169.02,168.3125,169.015,28194,566.96002,569.94,566.005,569.94,77863,175.075,175.57001,174.74989,175.57001,49259,88.94,89.27,88.94,89.23,46029,198.02,199.49001,197.965,199.095,58744,49.675,49.96,49.675,49.9,111692,62.1,62.49,62.1,62.41,68229,2021-10-06,12.5
2441,2021-10-06 11:30:00,263.11801,263.11801,261.76001,262.79001,103574,206.42999,207.53999,206.02499,206.34,45896,2402.36499,2430.625,2402.36499,2416.37012,17950,823.27002,828.73999,823.19,826.21002,53197,113.855,114.56,113.53,114.17,41664,165.83501,167.17,165.58,166.09,189454,85.98,86.43,85.9,86.05,98275,135.39999,136.24001,134.85001,134.89999,576943,571.495,572.67999,570.35999,571.95001,10392,207.0199,208.53999,206.5,207.19,158646,62.68,62.68,62.32,62.36,64313,399.07001,404.56,397.62,401.45999,106847,53.32,53.51,53.14,53.335,134113,169.85001,169.85001,168.58,168.73,44949,569.70721,569.96167,566.27002,566.95001,102785,174.25,175.28999,173.95,175.02,73252,89.185,89.185,88.803,88.97,97914,197.55499,198.98,196.96001,198.0,88804,49.73,49.97,49.555,49.67,156130,61.85,62.445,61.78,62.12,88688,2021-10-06,11.5
2442,2021-10-06 10:30:00,262.54599,263.79001,262.20999,263.0,171975,208.065,208.78999,206.63,206.655,53957,2410.87012,2419.59009,2398.14502,2406.86011,34318,825.62,828.54498,822.13,822.84003,59067,114.59,114.8,113.82,113.92,26203,165.77,166.69,164.50999,165.84,301619,86.095,86.26,85.83,85.92,172549,135.39999,136.14,133.5,135.46001,1366886,572.65002,576.13501,570.21002,570.87,12658,205.41,207.92,204.64,206.97501,236799,62.655,62.82,62.555,62.69,73920,399.42999,401.48999,397.1488,398.80499,65363,53.58,53.69,53.1015,53.34,199688,170.75999,170.75999,169.44,169.64999,53570,574.72998,575.95001,569.29498,569.42999,129397,175.8,176.24001,174.32001,174.32001,121951,89.095,89.3561,89.01,89.28,68894,200.5,200.925,197.5,197.5,169225,50.36,50.45,49.65,49.7441,227517,61.76,62.17,61.27,61.855,151617,2021-10-06,10.5
2443,2021-10-06 09:30:00,263.26999,264.67001,261.11011,262.26999,170432,209.17999,210.98,207.345,208.065,37763,2403.95996,2415.56006,2384.0,2410.51001,73941,830.13,833.21997,821.15002,825.63428,50901,114.53,115.19,114.0,114.65,31396,166.52,169.03,165.28999,165.87,325217,85.84,86.32,85.3,86.065,110969,143.58,143.58,133.8,135.42999,2336164,572.95001,576.67987,566.52002,573.00061,17528,201.00999,206.21989,201.0,205.52,328356,62.87,62.9,62.435,62.575,95941,393.1333,405.03,393.1333,398.64999,156179,54.34,54.42,53.36,53.5553,314559,168.17,170.38,168.17,170.035,67578,568.96997,574.70947,565.91333,574.61603,232255,175.0,176.66,174.87,175.92999,203635,88.74,89.1801,88.54,89.05,73798,203.22501,204.37759,200.46001,200.5,100135,51.175,51.6,50.18,50.36,167257,62.98,63.05,61.67,61.73,169764,2021-10-06,9.5
2444,2021-10-05 15:30:00,266.19,266.47,264.315,264.67999,251144,211.06,211.27,210.34,210.98,169937,2441.57495,2445.55005,2426.07007,2432.34009,52653,840.70001,841.75,837.41998,839.16998,69583,115.76,115.96,115.39,115.5,100841,169.66,169.89,168.59,168.63,308636,86.18,86.53,86.18,86.51,372269,143.66499,144.235,143.47,144.09,668154,577.77002,578.69,577.35999,577.65997,49251,204.2234,204.77,203.53,203.64,215169,62.82,63.01,62.8,62.88,200067,405.23999,405.65591,402.67999,402.72,81697,54.595,54.6,54.3,54.34,367316,170.87,170.94,169.53999,169.53999,146761,573.375,573.97998,571.22998,571.22998,235359,178.17999,178.38,177.32001,177.61,246584,88.88,89.13,88.82,88.87,168263,205.23,205.48,203.925,204.27,119770,51.9,51.94,51.57,51.66,226528,63.72,63.77,63.38,63.46,264509,2021-10-05,15.5
2445,2021-10-05 14:30:00,266.10999,266.92001,265.76001,266.20999,177736,211.465,211.83,210.92,211.23,55309,2447.78003,2450.43994,2438.79004,2438.79004,18684,843.21002,843.62,840.43237,840.80499,40064,115.51,115.84,115.46,115.77,60018,169.96001,170.03999,169.31,169.71001,204661,86.39,86.5357,86.185,86.22,110014,144.24001,144.345,143.67,143.67,206404,575.95502,577.35999,575.84998,576.40601,27661,204.64,204.84801,204.23,204.265,153463,62.98,63.07,62.72,62.86,183499,408.03,408.50989,405.17001,405.3638,57763,54.53,54.68,54.48,54.6,249470,171.75999,171.965,170.5,171.02499,139138,577.29999,577.89001,572.70001,573.5,117429,178.53,178.53999,177.86,178.21001,119132,89.13,89.207,88.795,88.925,102697,206.375,206.5,205.11,205.28,80720,51.89,51.96,51.83,51.89,89601,63.72,63.855,63.615,63.73,186793,2021-10-05,14.5
2446,2021-10-05 13:30:00,265.22,266.54999,265.06,266.13,100418,211.69,211.99001,211.14,211.3,54313,2443.34009,2457.6001,2441.98999,2448.08008,21897,842.77002,843.69,840.28497,842.14001,39378,115.14,115.5,115.05,115.5,34404,169.96001,170.32001,169.84,169.98,194244,85.81,86.39,85.55,86.335,206265,144.03,144.4897,143.86,144.1767,126311,576.30463,578.04999,575.46002,575.71997,21574,204.10001,204.715,203.8,204.61501,95690,62.915,63.03,62.86,62.93,95432,408.33499,408.85001,407.35999,407.54501,32231,54.44,54.5285,54.37,54.5285,148743,171.94,172.07001,171.44,171.685,69223,575.88,577.96002,574.73499,576.84998,107019,178.23,178.56,178.045,178.42999,85917,88.87,89.11,88.83,89.1,66393,206.52,206.57001,205.97,206.36,61724,51.79,51.86,51.74,51.86,38972,63.7,63.82,63.62,63.72,108675,2021-10-05,13.5
2447,2021-10-05 12:30:00,265.92239,266.09,264.67001,265.01999,84067,210.97,211.67,210.87,211.64999,15165,2448.04004,2451.59009,2436.43994,2437.44995,12801,840.74908,843.77002,840.03998,842.82501,37980,114.71,115.16,114.58,115.095,27517,169.34,170.03,169.23,169.97,172197,85.835,85.895,85.435,85.78,335882,143.34,144.13,143.16,144.0,138182,576.46997,576.60498,573.26001,576.38,17224,203.14999,204.34,202.7,203.95,119291,62.86,62.92,62.7,62.89,86656,407.95999,408.14001,406.39499,407.59,29701,54.11,54.43,54.0759,54.43,149453,172.37,172.41,171.42,171.955,70985,578.69,578.84497,575.75,575.75,94852,178.12,178.33,177.88,178.19,94130,89.07,89.19,88.68,88.84,68534,204.87,206.375,204.74001,206.325,76638,51.48,51.82,51.455,51.76,68512,63.41,63.7,63.33,63.69,96122,2021-10-05,12.5
2448,2021-10-05 11:30:00,264.07999,266.34,263.10001,266.02649,135352,211.8,211.91,210.75999,211.015,20697,2460.50757,2464.91992,2436.68994,2442.90991,25246,840.21997,843.47998,839.07001,841.07501,39800,115.04,115.045,114.56,114.73,22229,170.03,170.4099,169.27,169.36,214065,86.1,86.15,85.83,85.84,394628,143.75999,143.87,143.16,143.345,215960,577.46503,577.84998,574.66998,577.04999,24866,203.46001,203.67999,201.8,203.125,142423,62.59,62.91,62.52,62.9,92948,409.54999,410.17999,406.48999,408.63,40739,54.23,54.235,53.9529,54.13,250209,172.81,172.88,172.03999,172.34,86301,581.16498,581.35999,577.87,579.48999,129050,178.53999,178.82001,177.925,178.17999,94082,88.78,89.1,88.575,89.1,111941,206.91499,206.92999,204.92999,205.015,50672,51.8,51.8,51.39,51.5239,60781,64.06,64.06,63.29,63.43,123197,2021-10-05,11.5
2449,2021-10-05 10:30:00,264.59,264.59,262.62949,263.94,328104,210.98,211.89999,210.74001,211.38,23364,2474.87012,2486.91211,2456.00488,2461.3501,28658,842.79999,843.03998,838.51001,839.92999,52175,115.16,115.42,114.89,115.12,33091,170.035,170.64999,169.81,170.03999,315738,86.075,86.24,85.9,86.07,280713,144.42,144.73,143.78,143.785,291561,575.15997,581.15997,574.78497,577.70001,47840,202.81,204.92999,202.55,203.42999,170125,62.96,62.97,62.52,62.61,72149,408.22501,411.87949,407.26999,409.04001,64907,54.18,54.3,54.12,54.24,154991,174.27499,174.41,172.661,172.81,133387,578.52002,581.89001,575.17999,580.34998,215899,177.96001,178.7682,177.72,178.52,142797,89.16,89.18,88.44,88.8,89375,206.81,207.605,206.39,206.77,57745,51.8,51.9,51.69,51.83,87095,64.41,64.65,64.06,64.08,148666,2021-10-05,10.5
